# energy dos(up) dos(down)
-5.375229999999999109e+01 0.000000000000000000e+00 -9.772280000000000655e+01
-5.371229999999999905e+01 0.000000000000000000e+00 -6.299510000000000076e+01
-5.367229999999999279e+01 0.000000000000000000e+00 -1.617920000000000158e+01
-5.363230000000000075e+01 0.000000000000000000e+00 -1.474699999999999900e+00
-5.359229999999999450e+01 0.000000000000000000e+00 -4.379999999999999866e-02
-5.355230000000000246e+01 0.000000000000000000e+00 -4.000000000000000192e-04
-5.351239999999999952e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.347239999999999327e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.343240000000000123e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.339239999999999498e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.335240000000000293e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.331239999999999668e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.327249999999999375e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.323250000000000171e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.319249999999999545e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.315250000000000341e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.311249999999999716e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.307249999999999091e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.303249999999999886e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.299259999999999593e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.295260000000000389e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.291259999999999764e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.287259999999999138e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.283259999999999934e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.279259999999999309e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.275269999999999015e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.271269999999999811e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.267269999999999186e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.263269999999999982e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.259269999999999357e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.255270000000000152e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.251279999999999859e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.247279999999999234e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.243280000000000030e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.239279999999999404e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.235280000000000200e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.231279999999999575e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.227280000000000371e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.223290000000000077e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.219289999999999452e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.215290000000000248e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.211289999999999623e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.207290000000000418e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.203289999999999793e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.199299999999999500e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.195300000000000296e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.191299999999999670e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.187299999999999045e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.183299999999999841e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.179299999999999216e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.175300000000000011e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.171309999999999718e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.167309999999999093e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.163309999999999889e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.159309999999999263e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.155310000000000059e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.151309999999999434e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.147319999999999141e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.143319999999999936e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.139319999999999311e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.135320000000000107e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.131319999999999482e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.127320000000000277e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.123329999999999984e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.119329999999999359e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.115330000000000155e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.111329999999999529e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.107330000000000325e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.103329999999999700e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.099329999999999075e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.095340000000000202e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.091339999999999577e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.087340000000000373e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.083339999999999748e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.079339999999999122e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.075339999999999918e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.071349999999999625e+01 0.000000000000000000e+00 -0.000000000000000000e+00
