label,natoms,enthalpy,volume,pressure,symmetry,formula,nform
LFSO-Li2Fe4S3O2-201025-152720-dcbf36,22,-512.0569,25.03195077272727,-0.0274,(Ima2),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-153006-77f761,22,-512.0667181818181,30.734526909090906,-0.1087,(Imm2),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-153557-064663,22,-512.1811136363636,28.957454090909092,0.1048,(I41),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-153957-9403b6,11,-512.4343536363637,14.968417545454544,-0.0276,(C2),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-154718-633651,11,-512.1324545454546,20.411575181818183,-0.0033,(R3),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-155009-dd9bcf,11,-512.1096136363636,24.444556363636366,0.3428,(Cm),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-155306-a896c8,22,-512.1941636363637,20.289318227272727,0.0149,(P3),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-155519-29f3a2,22,-512.212549619091,18.48103277272727,2.4971,(C2),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-155721-d6bb77,11,-512.10321,31.541845,0.0003,(Cm),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-160023-9b32b8,22,-512.2445727272727,29.095315863636362,0.0264,(Cmc21),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-161228-088188,11,-512.0139,19.585742818181817,0.0562,(P4mm),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-161532-476bac,11,-512.1402445454546,21.15054718181818,0.0838,(R3),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-162003-4792d5,22,-512.0943545454546,18.488999500000002,-0.021,(Cc),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-162432-eac972,22,-512.2248181818181,24.657391500000003,0.2501,(P3),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-162720-c53658,22,-512.2226863636364,17.67965681818182,-0.3229,(P-1),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-163052-2c5d16,11,-512.1776527272727,17.608057545454546,0.0423,(P-1),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-164345-54e3c5,11,-512.2780181818182,29.033704272727274,-0.0418,(Pm),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-164626-6e7e94,11,-512.3040109090908,18.503631,0.0204,(P2),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-165707-7b31f8,11,-512.3576363636364,18.82770881818182,0.0092,(R3),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-165853-f3330a,22,-512.3344045454546,27.308572136363637,0.0002,(Cc),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-170005-f6ec5d,22,-512.2784409090909,17.756599772727274,-0.008,(P21/m),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-170226-aa8f31,11,-512.2553772727273,19.079352636363637,0.0207,(R3m),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-170908-3e5c22,11,-512.2971636363636,19.596350363636365,0.1753,(C2),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-171012-46e3b0,22,-512.2431136363637,25.8779455,0.0114,(Pnn2),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-172420-8f7eef,22,-512.2340863636364,19.235487818181817,0.5965,(R3),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-172640-7d2de4,22,-512.2673954545454,23.913043090909092,-0.0432,(P3),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-172838-4d184a,11,-512.320760909091,26.11729009090909,0.0093,(C2),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-173415-c34e97,22,-512.2528000000001,26.452737545454546,-0.0076,(P21/m),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-173743-8c0b95,11,-512.35454,21.053734181818182,-0.023,(P-1),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-174532-c1c48e,11,-512.2752190909091,17.959710545454545,-0.0028,(P3),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-174544-273dce,11,-512.3355827272727,15.734571999999998,-0.0181,(P-1),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-174811-a0ea81,22,-512.0882045454546,32.95915881818182,-0.0026,(P2/c),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-175937-c57618,11,-512.26944,17.91342309090909,-0.09,(Pmm2),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-180833-f6a2cb,11,-512.1237281818181,30.606125454545452,0.0171,(P2/m),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-180932-481d98,11,-512.1485372727273,35.38606818181818,-0.0322,(Fmm2),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-181006-0d3a6a,22,-512.2872818181818,19.250248545454546,0.0329,(R3),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-181148-fcf70b,22,-512.321259090909,16.57631909090909,0.006,(P21),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-181940-cd3460,11,-511.8651754545454,25.152257363636362,0.0775,(Cmm2),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-182316-d38a44,22,-512.1488954545455,17.268447318181817,-0.1031,(P3),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-182609-15816a,11,-512.0995918181818,18.555482454545455,-0.028,(P2/m),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-183021-b62030,11,-512.0870563636364,19.738218545454547,0.0015,(R3m),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-183804-ed20b0,22,-512.2447636363636,17.59294618181818,-0.0252,(I-4),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-184137-744c9a,11,-511.8523627272727,28.97128572727273,0.0252,(P3m1),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-184407-e58ee1,22,-512.1729863636364,23.01125172727273,-0.2902,(C2),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-184503-42fc67,22,-512.3134409090909,16.661764545454545,0.1513,(Cc),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-185215-ffc5a7,11,-512.3424427272728,22.52167190909091,0.0017,(Cm),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-185426-b80566,11,-512.22185,18.634487818181817,0.0345,(R3),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-185647-b7881e,11,-512.2666154545454,19.627217545454545,-0.0368,(Cm),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-185754-6bafad,11,-512.1987263636364,18.381613,0.0341,(C222),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-185834-8a672e,11,-512.144929090909,19.77838318181818,0.0861,(P3),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-185951-074c73,11,-512.33052,16.592440727272727,0.0236,(Cm),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-190310-f1b947,11,-512.1668563636364,22.959934181818184,0.0132,(Cm),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-190448-246332,22,-512.2603318181818,22.079670818181818,0.045,(P2),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-191124-3dbf32,22,-512.3255590909091,17.714134454545455,-0.0032,(Cc),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-191351-fa3b4c,11,-511.6972436363636,19.623476545454544,0.0194,(Pmm2),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-191626-768098,11,-512.2903927272727,30.24258881818182,0.0837,(Pm),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-193004-78242d,11,-512.2983818181818,23.354249818181817,0.1301,(C2),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-193004-90a661,11,-512.1158800000001,15.494976090909091,0.0375,(P-1),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-193229-392ffd,11,-511.91229,19.627634,0.0567,(Cmmm),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-193646-f270e0,11,-512.3701736363636,16.20557909090909,-0.0198,(P-1),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-193826-ff9ffa,22,-512.1961727272727,18.947833136363638,-0.0902,(P2221),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-194045-6da339,22,-512.0715318181818,31.426195636363637,0.1813,(P222),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-194131-2dbe6c,11,-512.0245354545455,31.62057727272727,-0.0192,(C222),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-194722-75feb1,11,-512.3662036363636,17.053441727272727,-0.0166,(P-1),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-195231-62d090,22,-511.93672272727275,19.32168259090909,-0.0096,(R3),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-200047-45af09,11,-511.8690554545455,19.740807909090908,0.0427,(P3),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-200236-901c2b,11,-512.1270445454546,22.422832545454547,-0.0024,(C2/m),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-200413-5df89f,22,-512.0783909090909,20.8711755,-0.3522,(P3),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-200916-838393,22,-512.2564681818181,17.31572640909091,0.0028,(P3),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-201154-0b2f5a,11,-512.3509709090908,22.636176454545453,0.0065,(Cm),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-201309-184419,22,-512.2129090909091,18.23671831818182,-0.1729,(Cc),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-201828-7063a9,11,-512.2203000000001,29.542713454545456,0.0428,(Cm),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-202135-60b080,22,-512.2255227272727,18.493584636363636,-0.0086,(P3),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-202412-5d2ad6,22,-512.3593363636363,18.245371045454547,0.0179,(Cc),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-202841-770e8c,11,-511.99669909090903,19.94125427272727,-0.1012,(C2),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-203431-9b984e,11,-512.2614199999999,19.25869309090909,0.0559,(C2),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-203940-f117c4,11,-512.2098463636364,24.045818727272728,-0.0478,(P-4),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-204741-89ba4c,11,-512.0378927272727,19.230350454545455,-0.0875,(Cmm2),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-205228-ea64d5,22,-512.0369636363637,29.417443000000002,0.1287,(Imm2),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-205427-d7d412,22,-512.1450363636363,23.728049318181817,0.1543,(Pc),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-205624-d7e1f0,22,-512.314059090909,17.49490918181818,2.1118,(Cc),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-205703-55fa56,22,-512.1515363636364,22.589501954545455,-0.0986,(C222),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-205905-3d149f,11,-512.1296872727272,19.800988909090908,0.0354,(Fmm2),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-210624-ef4917,22,-512.0654136363636,19.576852863636365,0.0649,(Aea2),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-211504-5538f4,11,-512.3083990909091,19.59205,0.0346,(R3),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-211630-ef4877,11,-512.3030890909091,18.50094181818182,0.0543,(R32),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-211710-d2afe1,22,-511.9163272727273,19.041914136363634,-0.0643,(P4),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-212119-57d6f8,22,-512.3469045454545,20.6601735,-0.0578,(C2),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-212306-9d118d,11,-512.3628118181819,22.821268818181817,0.0405,(Cm),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-213117-94329c,11,-512.0752681818182,20.362512272727272,0.0771,(C2/m),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-213330-e6d44f,22,-511.7182909090909,18.474876454545452,-0.065,(P3),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-214439-b23f5a,22,-512.2845318181818,16.1119865,0.0073,(Fdd2),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-214657-bcf514,22,-512.3010545454546,22.507153545454546,0.0321,(Pc),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-214925-f26b22,11,-512.28777,19.017266181818183,-0.0628,(R32),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-215135-be2c51,11,-512.2605272727272,24.173074818181817,0.012,(Fmm2),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-215223-40d536,22,-512.1779318181818,27.226281272727274,0.0274,(Cc),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-215630-e92fbb,11,-512.1936727272728,19.709505363636364,0.067,(R3),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-215938-91fbee,22,-512.1084318181819,21.756718136363638,0.0665,(R3),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-220302-d79777,11,-512.0941281818182,26.885434181818184,0.0138,(C2/m),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-220439-190b7e,11,-512.2710245454546,36.71468081818182,0.0467,(Cm),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-220456-6934ae,22,-512.2234545454545,20.878331272727273,0.0487,(Pc),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-220636-876ed1,11,-512.2489163636363,16.25051781818182,-0.0231,(Pm),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-221103-de6a01,11,-512.2192727272727,23.480043363636366,0.0224,(C2),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-221307-3cc030,22,-512.2250863636364,16.20103368181818,0.0086,(P21/c),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-222003-301453,11,-512.1588472727273,19.99650027272727,0.0538,(I222),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-223001-843206,11,-512.2219327272727,18.403894363636365,0.0441,(R3),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-223315-89a6f8,11,-512.23088,26.639178454545455,0.845,(Pm),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-224048-d346a9,22,-512.2864772727272,22.258563454545456,0.004,(P2),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-225707-0dff22,22,-512.1989818181818,19.669173454545454,0.2938,(P21),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-225900-395c5a,11,-512.2507263636363,22.677096636363636,-0.0135,(P2),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-225955-a51251,22,-512.1273227272727,19.39552459090909,-0.0227,(P2),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-230403-3548ea,11,-512.0212263636363,37.32549827272727,-0.0076,(P3m1),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-231242-f7be73,22,-511.94205,16.508706636363637,-0.0379,(P-4),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-232052-a2bfb8,11,-512.1578218181818,24.589443000000003,-0.0497,(R3),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-232238-c51bab,11,-512.3200736363636,17.824799272727272,-0.0145,(Cm),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-233107-2969ad,11,-512.2872772727274,24.737872272727273,-0.0194,(Cm),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-233408-1880dc,22,-512.3897454545454,18.741360454545454,0.1098,(P-1),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-233611-0fa8d6,22,-512.2546454545454,25.454927590909094,0.0456,(R3),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-233947-347e58,22,-512.2134409090909,16.88598118181818,0.0492,(R3),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-234709-470df3,22,-512.2454818181818,18.0880035,-0.0159,(Iba2),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201025-235046-3baece,11,-511.7712363636363,19.572305,-0.0059,(I222),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-235348-e8b779,11,-512.0915936363637,17.74515518181818,-0.0262,(I222),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201025-235453-ac4c6d,11,-512.1383490909092,18.655986181818182,0.057,(P3),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-000739-97c978,22,-511.77174999999994,20.83158490909091,-0.021,(P3),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-001628-4a6ac0,11,-512.3477581818182,18.705036454545453,0.0849,(R3),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-002032-c41d69,11,-512.209099090909,23.38523081818182,-0.0013,(Fmm2),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-002912-cb673f,22,-512.1340863636364,18.108314272727274,-0.1915,(P3),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-003733-cc99a8,11,-511.70637090909094,25.803508545454545,0.0025,(P222),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-004028-b7e9c5,11,-512.3598209090909,18.703360636363637,-0.1072,(Cm),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-004440-9c90d5,11,-512.1596645454546,17.652844090909092,0.0058,(P3),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-004814-7ab8c5,22,-512.20315,37.957481,0.5578,(Amm2),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-004912-8a19e6,22,-511.9326454545455,22.96736081818182,0.3247,(Cm),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-004921-2e0ada,11,-512.3554872727273,19.122763636363636,-0.0034,(R3),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-005406-6838dd,11,-512.2698627272728,23.17564209090909,0.0524,(Pm),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-005630-5ca2e6,11,-512.1731818181818,21.253103636363637,0.0493,(P3),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-010100-c1e3b6,22,-512.2900545454545,16.254288772727275,0.162,(P2),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-010937-a8c8a2,22,-512.2625727272726,22.071285272727273,0.0191,(C2),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-011732-d5120b,22,-511.9599636363636,20.685779363636364,-0.0518,(P2/c),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-012817-70cbf3,11,-512.1822018181819,17.008726545454547,0.0229,(I222),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-013032-0ac685,11,-511.8283672727273,22.941553545454546,-0.0339,(Fmm2),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-013101-9b36e9,11,-512.0058745454545,24.370886727272726,-0.027,(Cmmm),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-013122-71a68a,11,-512.1621854545455,21.47717,-0.019,(P3m1),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-013437-036852,22,-512.1042545454546,21.716366681818183,0.0097,(I-4),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-013609-5d088d,22,-512.3059818181817,18.9740885,0.2501,(Cc),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-013701-24c8bb,11,-512.2593572727272,20.28847990909091,0.0286,(Cm),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-013701-9dce57,22,-512.0594409090909,22.02435231818182,0.4684,(R3),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-013701-d643df,22,-512.07555,18.907867045454545,0.2127,(Cc),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-013847-421053,22,-512.1919772727273,25.933687181818183,-0.0244,(C2),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-014200-3aed0d,22,-511.98324545454545,21.385413454545457,-0.0053,(Cmm2),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-014620-d12806,22,-511.0457272727272,23.26301477272727,0.0143,(P3),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-015112-0f10b8,11,-512.2713936363637,28.523197636363637,0.0277,(C222),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-015210-cf7292,11,-511.9395963636364,16.015915181818183,0.2249,(Pmm2),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-015452-5ad055,11,-511.8936718181818,19.807142,-0.0074,(P3),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-020112-aefd2b,22,-512.2148,26.330172909090912,0.0338,(Pmc21),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-020533-d384d8,11,-512.1751836363636,23.639763454545456,-0.0036,(R3),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-021152-afcdb4,11,-512.3779563636364,17.421770727272726,0.0115,(C2),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-021643-a93596,22,-512.1375590909091,25.391865181818183,0.1962,(Pmc21),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-021836-2945a9,22,-512.2363818181818,19.100711,-0.0033,(I222),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-022613-f4372f,11,-512.3004254545455,20.941285909090908,-0.2695,(Cm),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-023022-a753cf,22,-512.1688590909091,28.567199318181817,-0.0503,(R3),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-023302-0bb4d9,11,-512.2921118181819,23.799955636363634,-0.0263,(P2),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-024532-e811ed,22,-512.1704681818181,24.231552818181818,0.1461,(P3),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-024711-e13c57,11,-512.3460836363637,18.871597727272725,0.5441,(P2/m),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-025610-e538f6,22,-512.2043590909091,26.7488025,1.0382,(Pba2),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-030553-cac4cc,11,-512.2594209090909,20.030590727272727,-0.0367,(R3m),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-031310-b20604,22,-512.1706818181818,21.744493954545455,0.0553,(P2),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-031725-c379d3,22,-512.0943545454546,18.770045636363637,0.2258,(P3),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-031954-fe8a94,22,-512.2061318181818,19.532396863636365,-1.071,(C2),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-032210-6abd76,22,-511.8897909090909,17.68999627272727,0.0677,(P3),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-032644-74fbf9,22,-512.2166,28.54044031818182,-0.3448,(Fmm2),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-033816-7d78e1,11,-512.0457745454546,19.807409363636364,0.0256,(Fmm2),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-035127-812975,22,-512.2600510818182,23.113060227272726,-0.3268,(P-1),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-040840-be1a60,11,-512.0781890909092,21.976309818181818,0.0022,(Immm),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-041405-185a28,22,-512.1685727272727,21.230039,-0.3438,(Pm),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-041627-09b9b8,11,-512.35296,17.731468545454547,0.0872,(C2/m),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-043432-dae40f,22,-512.3523727272727,19.902837454545452,0.0087,(Pc),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-043557-13e096,22,-512.1657454545455,16.614148954545456,0.9763,(R3),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-044753-b77de2,22,-512.298290909091,23.193468409090908,0.1197,(P21),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-045540-bc4f28,11,-512.0420372727273,30.615113454545455,-0.002,(C222),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-045918-c65b04,22,-511.92433636363637,33.63847731818182,0.0466,(Imm2),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-050337-d1fe6f,11,-512.2137163636363,18.304566545454545,0.0179,(F222),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-050727-5532ed,22,-512.1801681818182,18.918971136363634,0.0755,(P3),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-051236-4b4e85,11,-512.204760909091,20.396424727272727,-0.0434,(R3),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-051404-aa2e0c,11,-512.36168,22.889896272727274,0.0719,(Cm),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-051653-5107b4,11,-512.1037363636364,18.90037927272727,-0.0696,(Cmm2),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-051947-ba5af0,22,-512.2875272727273,19.384672272727272,-0.003,(Pba2),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-052556-085d36,22,-512.1582227272728,18.54588740909091,0.3501,(R3),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-064842-f514e5,11,-512.2389236363637,26.720489636363638,0.1436,(Cm),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-065114-9ff045,11,-512.2389772727273,18.770994545454545,0.0204,(P3),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-065449-fff930,11,-512.3470863636363,18.538151818181817,0.0358,(R3),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-065928-3a3a6f,11,-512.2679136363636,21.775514,0.1021,(P2),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-071157-d30382,11,-512.1137345454546,19.755095727272728,-0.0354,(P3),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-071443-309983,11,-512.1055490909091,29.549883636363635,0.0809,(I-4),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-071955-60c4dd,22,-512.2285636363636,18.79475268181818,-0.081,(Pnc2),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-072341-d7ae2f,22,-512.3355318181818,18.740124318181817,-0.0798,(P21),Fe4Li2O2S3,2
LFSO-Li2Fe4S3O2-201026-072649-6b12a3,11,-512.0926972727273,17.386636,-0.0175,(R3),Fe4Li2O2S3,1
LFSO-Li2Fe4S3O2-201026-073206-f4ee1a,11,-511.7360081818182,33.05222745454545,0.0592,(C2/m),Fe4Li2O2S3,1
